,59,JEANS Z1975 HIGH RISE,ZARA,6164/064,여,하의,,,,,청바지,"레귤러, 스트레이트",,,,,,,,면,스카이블루,"케쥬얼, 스트릿","봄, 가을","10대_이하, 20대, 30대, 40대",https://drive.google.com/open?id=1IIBfjcxoBEnJ5k6vqgkOUegAucSh5tOP,49000,https://www.zara.com/kr/ko/jeans-z1975-high-rise-p06164064.html?v1=92638579&v2=1478211,59_1,"22,24,26,28,30,32,34"
,60,케이블 니트 프릴 미니 가디건,ZARA,5039/323,여,아우터,가디건,슬림,,,,,,,,,,,,폴리에스터,베이지,"미니멀, 케쥬얼, 러블리","봄, 여름","10대_이하, 20대",https://drive.google.com/open?id=1p1YGu5nY6Fir44EsHvUNYzgzdUFeQ8Nm,35000,https://www.zara.com/kr/ko/%EC%BC%80%EC%9D%B4%EB%B8%94-%EB%8B%88%ED%8A%B8-%ED%94%84%EB%A6%B4-%EB%AF%B8%EB%8B%88-%EA%B0%80%EB%94%94%EA%B1%B4-p05039323.html?v1=106852373&v2=1478211,60_1,"S,M,L"
,61,슬릿 스커트,ZARA,4661/150,여,치마,,,,,,,미니 스커트,슬림,,,,,,폴리에스터,블랙,"케쥬얼, 섹시글램, 러블리",여름,"10대_이하, 20대",https://drive.google.com/open?id=1zNwHzvkTzESAlku6K7kQkqdRJmj0Rc0L,45000,https://www.zara.com/kr/ko/%EC%8A%AC%EB%A6%BF-%EC%8A%A4%EC%BB%A4%ED%8A%B8-p04661150.html?v1=99972335&v2=1478211,61_1,"XS,S,M,L,XL"
,62,매니시 와이드 팬츠,ZARA,1608/12,여,하의,,,,,슬랙스,와이드,,,,,,,,폴리에스터,스카이블루,"케쥬얼, 스트릿, 페미닌","봄, 가을","20대, 30대, 40대",https://drive.google.com/open?id=1rEdtP_RrBvTp-IzvAkQyOlXxI8QVQfkk,49000,https://www.zara.com/kr/ko/%EB%A7%A4%EB%8B%88%EC%8B%9C-%EC%99%80%EC%9D%B4%EB%93%9C-%ED%8C%AC%EC%B8%A0-p01608124.html?v1=101320836&v2=1478211,62_1,"XS,S,M,L,XL"
,63,펀칭 자수 크롭 탑,ZARA,3323/994,여,상의,,,셔츠/블라우스,"레귤러, 슬림",,,,,,,,,,면,화이트,"케쥬얼, 러블리","봄, 여름","20대, 30대",https://drive.google.com/open?id=1mUI559t91sYq2s9iUc_XRz5iYmkpHUnj,49000,https://www.zara.com/kr/ko/%ED%8E%80%EC%B9%AD-%EC%9E%90%EC%88%98-%ED%81%AC%EB%A1%AD-%ED%83%91-p03323994.html?v1=105652059&v2=1478211&page=5,63_1,"XS,S,M,L"
,64,앵클 크롭 팬츠,ZARA,2235/535,여,하의,,,,,슬랙스,"스트레이트, 테이퍼드",,,,,,,,폴리에스터,블랙,오피스,"봄, 가을","30대, 40대, 50대_이상",https://drive.google.com/open?id=16dV58KqlydVEbNYHRilFSiMUWYu6OqzQ,39000,https://www.zara.com/kr/ko/%EC%95%B5%ED%81%B4-%ED%81%AC%EB%A1%AD-%ED%8C%AC%EC%B8%A0-p02235535.html?v1=86590209&v2=1478211,64_1,"24,26,28,30,32,34,36"
,65,베이직 블레이저,ZARA,2233/535,여,아우터,블레이저,레귤러,,,,,,,,,,,,폴리에스터,블랙,"오피스, 페미닌","봄, 가을","30대, 40대, 50대_이상",https://drive.google.com/open?id=1Mbl6KLjnuEQQH7ua_wWE06t2lTVffRdf,59000,https://www.zara.com/kr/ko/%EB%B2%A0%EC%9D%B4%EC%A7%81-%EB%B8%94%EB%A0%88%EC%9D%B4%EC%A0%80-p02233535.html?v1=107492428&v2=1478211,65_1,"44,55,66,77,88,99,100"
,66,ZW THE 90´S BERMUDA,ZARA,2553/058,여,하의,,,,,"청바지, 반바지",레귤러,,,,,,,,"면, 라이오셀",블루,"케쥬얼, 페미닌","봄, 여름",30대,https://drive.google.com/open?id=1pih1eTL05bTCswc6Gbxx7sCg7KuTxhrn,49000,https://www.zara.com/kr/ko/zw-the-90%C2%B4s-bermuda-p02553058.html?v1=101169946&v2=1478211,66_1,"22,24,26,28,30,32,34"
,67,벨티드 트렌치 코트,ZARA,4369/050,여,아우터,코트,"레귤러, 오버핏",,,,,,,,,,,,"면, 폴리에스터",베이지,"시티보이, 페미닌","봄, 가을","20대, 30대, 40대",https://drive.google.com/open?id=1tPgg8wC3fkmr51DEj6I67BQgW0YeCJq7,129000,https://www.zara.com/kr/ko/%EB%B2%A8%ED%8B%B0%EB%93%9C-%ED%8A%B8%EB%A0%8C%EC%B9%98-%EC%BD%94%ED%8A%B8-p04369050.html?v1=85917128&v2=1718076,67_1,"XS,S,M,L,XL,XXL"
,68,피시 티셔츠,CherryCoCo,CB04MATE2,여,상의,,,티셔츠,슬림,,,,,,,,,,레이온,핑크,"미니멀, 케쥬얼","봄, 여름, 가을","10대_이하, 20대, 30대",https://drive.google.com/open?id=1NKSJBlUro5BXMwkWpGIgewiPA7tEs109,15000,https://www.cherrykoko.com/shop/shopdetail.html?branduid=41022&xcode=022&mcode=000&scode=&type=P&sort=manual&cur_code=022&GfDT=bm9%2FW10%3D,68_1,FREE
,69,로아 머메이드 스커트,CherryCoCo,CB02MASK3,여,치마,,,,,,,롱 스커트,"레귤러, 스트레이트",,,,,,폴리에스터,블랙,"케쥬얼, 러블리","봄, 가을","20대, 30대",https://drive.google.com/open?id=1g8Dul3s4O1F8Pk4GukLq828mUyUDN4ex,28000,https://www.cherrykoko.com/shop/shopdetail.html?branduid=41047&xcode=022&mcode=000&scode=&type=P&sort=manual&cur_code=022&GfDT=Z293Uw%3D%3D#prdCode,69_1,"S,M"
,70,로안 핀턱 원피스,CherryCoCo,CB02MAOP2,여,세트,,,,,,,,,원피스,스트레이트,,,,폴리에스터,베이지,"미니멀, 케쥬얼, 러블리","봄, 여름","10대_이하, 20대, 30대",https://drive.google.com/open?id=1orakV_W4JSJuSWQWla8WJ2uokaS7HNmj,39000,https://www.cherrykoko.com/shop/shopdetail.html?branduid=41021&xcode=022&mcode=000&scode=&type=P&sort=manual&cur_code=022&GfDT=amh3VQ%3D%3D,70_1,FREE
,71,보이 던 점프수트,CherryCoCo,C902HSOP81,여,세트,,,,,,,,,점프수트,"와이드, 스트레이트",,,,면,블랙,"케쥬얼, 캠퍼스, 스트릿","봄, 여름","10대_이하, 20대",https://drive.google.com/open?id=1cgC3L-sYP_e-_mcH34rjgtEPH64p8tNP,33000,https://www.cherrykoko.com/shop/shopdetail.html?branduid=37156&xcode=022&mcode=000&scode=&type=P&sort=manual&cur_code=022&GfDT=Z213VA%3D%3D,71_1,FREE
,72,로니 반팔 골지 니트,CherryCoCo,CB02MAKN1,여,상의,,,"티셔츠, 니트",레귤러,,,,,,,,,,아크릴,화이트,"케쥬얼, 러블리","봄, 여름","10대_이하, 20대",https://drive.google.com/open?id=1XSYMCQ2yqUG9r_GPPZreDaqCIMoyVoRE,19000,https://www.cherrykoko.com/shop/shopdetail.html?branduid=41046&xcode=022&mcode=000&scode=&type=P&sort=manual&cur_code=022&GfDT=aWx3Vw%3D%3D,72_1,FREE
,73,ribbon twist knit,MARGARIN FINGERS,2009,여,상의,,,롱 슬리브,슬림,,,,,,,,,,"면, 아크릴",화이트,"섹시글램, 페미닌","봄, 가을","10대_이하, 20대",https://drive.google.com/open?id=1I7KJlY6yrvphnrG5AM68uy7VqPXsfuuw,92000,https://store.musinsa.com/app/goods/1590858,73_1,"XS,S,M,L,XL,XXL"
,74,off shoulder puff top,MARGARIN FINGERS,1,여,상의,,,셔츠/블라우스,레귤러,,,,,,,,,,면,옐로우,"캠퍼스, 페미닌, 러블리","봄, 여름","10대_이하, 20대",https://drive.google.com/open?id=1WbgxHKOc27Msvp4mDTazyym0hhn4xIPa,75000,https://store.musinsa.com/app/goods/1333814,74_1,FREE
,75,pinafore denim one piece,MARGARIN FINGERS,1,여,세트,,,,,,,,,원피스,레귤러,,,,면,스카이블루,"케쥬얼, 캠퍼스",봄,10대_이하,https://drive.google.com/open?id=1s2vn79t8nqGedB8gHUrADAzAT07y4Dh_,100000,https://store.musinsa.com/app/goods/1332713,75_1,"S,M"
,76,FANCY TRIPLE STRAP CROP SLEEVELESS,NASTY FANCY CLUB,20SS-F519,여,상의,,,나시,슬림,,,,,,,,,,"면, 폴리에스터",블랙,스트릿,여름,"10대_이하, 20대",https://drive.google.com/open?id=1gP1z-_sTQp8JimPR1L2HrvqmGyFBNFAQ,25000,https://store.musinsa.com/app/goods/1389693,76_1,FREE
,77,클로이 블라우스 크림,EXPIRED GIRL,EGTS1E103CR,여,상의,,,셔츠/블라우스,슬림,,,,,,,,,,폴리에스터,화이트,섹시글램,여름,20대,https://drive.google.com/open?id=1RyZCTEhZ08Fey-Qw-mPN3iaf2LO0e386,69000,https://store.musinsa.com/app/goods/1954404,77_1,"S,M,L"
,78,브리즈 린넨 체크 카라 셔츠 아이보리 ,CITY BREEZE,BZC2T04IV,여,상의,,,셔츠/블라우스,레귤러,,,,,,,,,,"면, 린넨",아이보리,"케쥬얼, 캠퍼스",여름,"10대_이하, 20대",https://drive.google.com/open?id=1PMbc6u4dt6mc4H25Of5Yn7I_Vc2KL6VP,54000,https://store.musinsa.com/app/goods/1422064,78_1,"S,M"
,79,세미 부츠컷 슬랙스 MPT123,MINIMALPROJECT,MPT123,여,하의,,,,,슬랙스,"세미 와이드, 부츠컷",,,,,,,,폴리에스터,블랙,"미니멀, 오피스","봄, 가을","10대_이하, 20대, 30대, 40대",https://drive.google.com/open?id=1TWGzSXtaELHNc2GH3pIV96U4YGWVVshN,49800,https://store.musinsa.com/app/goods/1088656,79_1,"S,M,L"
,80,피그먼트 시그니쳐 오버핏 PK 폴로 티셔츠,MINIMALPROJECT,MMPK102BE,"남, 여",상의,,,티셔츠,오버핏,,,,,,,,,,면,베이지,"케쥬얼, 스트릿, 아메카지, 시티보이",여름,"10대_이하, 20대",https://drive.google.com/open?id=1KT_3W1x8fpdL3T7xbFloLYYc4dSL-6pZ,59800,https://store.musinsa.com/app/goods/1436655,80_1,"M,L,XL"
,81,피치스킨 오버핏 맨투맨,MINIMALPROJECT,MMT101YL,"남, 여",상의,,,맨투맨,오버핏,,,,,,,,,,면,옐로우,"미니멀, 케쥬얼, 캠퍼스","봄, 가을, 겨울","10대_이하, 20대",https://drive.google.com/open?id=1yGIIMJemNZo_vKvBccQSo2pUAMs41yWy,42800,https://store.musinsa.com/app/goods/1065178,81_1,"M,L,XL"
,82,스트라이프 오버핏 맨투맨,MINIMALPROJECT,MMT120DS,"남, 여",상의,,,맨투맨,오버핏,,,,,,,,,,면,스카이블루,"미니멀, 케쥬얼, 캠퍼스, 스트릿","봄, 가을, 겨울","10대_이하, 20대",https://drive.google.com/open?id=1XxKc7eBcb6ufWWD_6m5SkMZUNfi9CrjT,67800,https://store.musinsa.com/app/goods/1602361/0,82_1,"M,L,XL"
,83,컬러칩 로고 크루넥,CODEGRAPHY,CBAS1TL003LIL,"남, 여",상의,,,맨투맨,레귤러,,,,,,,,,,면,보라,"케쥬얼, 캠퍼스","봄, 가을, 겨울","10대_이하, 20대",https://drive.google.com/open?id=1jZRJVgaRaUSOuCVKQNvxyqMC_INJQjUF,49000,https://store.musinsa.com/app/goods/1409189,83_1,"S,M,L"
,84,마넬티셔츠,Maybins,P000BJXP,여,상의,,,티셔츠,슬림,,,,,,,,,,"면, 폴리에스터",블랙,"락시크, 섹시글램, 러블리","봄, 여름","20대, 30대",https://drive.google.com/open?id=1WMv_qISfg_8oNiYzPooDclWZOoFGIZT4,19700,https://maybins.com/product/detail.html?product_no=24273&cate_no=4&display_group=2,84_1,FREE
,85,CGP 베이직 크루넥,CODEGRAPHY,CBAS1TL002SBL,"남, 여",상의,,,맨투맨,레귤러,,,,,,,,,,면,스카이블루,"미니멀, 케쥬얼, 캠퍼스","봄, 가을, 겨울","10대_이하, 20대, 30대",https://drive.google.com/open?id=14GctF194HxV_sK3DGRcz6ZB7ehNUSou_,49000,https://store.musinsa.com/app/goods/1530457,85_1,"S,M,L"
,86,레퍼런스 로고 크루넥,CODEGRAPHY,CBAS1TL001KK,"남, 여",상의,,,맨투맨,레귤러,,,,,,,,,,면,그린,"미니멀, 케쥬얼, 캠퍼스","봄, 가을, 겨울","10대_이하, 20대",https://drive.google.com/open?id=12IZaa5OwE6dBMQgDohRE9fvzdPNHSCKw,49000,https://store.musinsa.com/app/goods/1530721,86_1,"S,M,L"
,87,린넨 포켓 오버핏 셔츠,ACOVER,ACSH21303,여,상의,,,셔츠/블라우스,오버핏,,,,,,,,,,면,베이지,"케쥬얼, 캠퍼스, 스트릿, 오피스","봄, 가을","10대_이하, 20대",https://drive.google.com/open?id=1oXi5G5effbJAd1FXbfSoA3UY0psEDY0a,46000,https://store.musinsa.com/app/goods/1948877,87_1,FREE
,88,릴컨 패드 슬리브리스,Maybins,P000BQMU,여,상의,,,"티셔츠, 나시",슬림,,,,,,,,,,면,블랙,"케쥬얼, 락시크",여름,"20대, 30대",https://drive.google.com/open?id=1WMk3zQlk7tlz674o6sBTO4YsFmlU_KKG,18700,https://maybins.com/product/detail.html?product_no=28724&cate_no=4&display_group=1,88_1,FREE
,89,STRIPE PUFF SHIRTS,YUPPE,857804,여,상의,,,셔츠/블라우스,레귤러,,,,,,,,,,"면, 폴리에스터",스카이블루,"오피스, 페미닌",여름,"20대, 30대",https://drive.google.com/open?id=1hKvUdtKOHPaYCoJlUyfacIgwBNs9xAmi,72000,https://store.musinsa.com/app/goods/1026807,89_1,FREE
,90,FLOWER PRINT SHIRT,YUPPE,YP21SUSH02LP,여,상의,,,셔츠/블라우스,레귤러,,,,,,,,,,폴리에스터,보라,"페미닌, 러블리",여름,20대,https://drive.google.com/open?id=1Os9IwUr0E_h33-SKKl6rVQ6AiEadgV24,69000,https://store.musinsa.com/app/goods/1926453,90_1,FREE
,91,버픈 캡 슬리브리스,Maybins,P000BQMX,여,상의,,,나시,슬림,,,,,,,,,,면,블랙,"케쥬얼, 락시크",여름,"20대, 30대",https://drive.google.com/open?id=1yGhVufLs0REFXW8vg3qaSRbmly67dz4c,22800,https://maybins.com/product/detail.html?product_no=28727&cate_no=4&display_group=1,91_1,FREE
,92,알프스 리본 러플 블라우스,LETTER FROM MOON,96121ME0004WT000,여,상의,,,셔츠/블라우스,레귤러,,,,,,,,,,면,화이트,"페미닌, 러블리",여름,"10대_이하, 20대",https://drive.google.com/open?id=1-48sbCWIp2pz1Gj2pOCd0JShsj0cFlp5,55000,https://store.musinsa.com/app/goods/1903371,92_1,FREE
,93, Airy Bloom Blouse,HACKESCH,hackesch21S_BL02,여,상의,,,셔츠/블라우스,레귤러,,,,,,,,,,폴리에스터,스카이블루,페미닌,봄,"20대, 30대",https://drive.google.com/open?id=1GM8UMTp9wrVgwDGypLCS-_5NslrsB7bL,88000,https://store.musinsa.com/app/goods/1786602,93_1,FREE
,94,시크릿밴드 라이트워싱 컷팅슬림부츠컷 팬츠,MILLIONCOR,FAINA 7034,여,하의,,,,,청바지,"슬림, 부츠컷",,,,,,,,"면, 폴리에스터",블루,"케쥬얼, 오피스, 페미닌","봄, 가을","20대, 30대",https://drive.google.com/open?id=1jZS0B0xT07PYXPK-I68O6lei7TNW1dS9,61000,https://store.musinsa.com/app/goods/959163,94_1,"S,M,L,XL"
,95,시크릿밴드 롱 루즈 와이드 데님,MILLIONCOR,CONA 9110,여,하의,,,,,청바지,와이드,,,,,,,,면,차콜,"미니멀, 케쥬얼, 캠퍼스, 스트릿","봄, 가을, 겨울","10대_이하, 20대",https://drive.google.com/open?id=1nFSITfjCX26LY5pCe0M8-jZoNUftu9hP,50000,https://store.musinsa.com/app/goods/1224916,95_1,"S,M,L,XL"
,96,스커트 051 로우 워시드,PLAC,PJTO5SK051WDI0,여,치마,,,,,,,미들 스커트,레귤러,,,,,,면,네이비,"케쥬얼, 스트릿","봄, 가을","10대_이하, 20대",https://drive.google.com/open?id=1_u54tR93UHioB7wVwUWtwZF421814qFK,99000,https://store.musinsa.com/app/goods/1766124,96_1,"S,M,L"
,97,엘르 투피스,ASURA,asura21ss14,여,세트,,,,,,,,,투피스,레귤러,,,,폴리에스터,아이보리,"페미닌, 러블리",봄,"10대_이하, 20대",https://drive.google.com/open?id=1CHDMtNpmKrM2ml023rVtTpMKIb3EUHVV,179000,https://store.musinsa.com/app/goods/1840913,97_1,FREE
,98,오버 워싱 데님 자켓,ACOVER,ACJ18008,여,아우터,자켓,오버핏,,,,,,,,,,,,면,스카이블루,"케쥬얼, 캠퍼스, 스트릿","봄, 가을",20대,https://drive.google.com/open?id=17V6YhDo5qY2jL0y7d41p3OWLPCwwYae9,87000,https://store.musinsa.com/app/goods/1809933,98_1,FREE
,99,플라워도트 자수 니트 가디건,GRAVER,G(W)-CD-1-CM,"남, 여",아우터,가디건,오버핏,,,,,,,,,,,,아크릴,화이트,"케쥬얼, 스트릿","봄, 가을","10대_이하, 20대",https://drive.google.com/open?id=1ytg-vecPv4jMSOcGQ14qnXCPUfH8uhrS,85000,https://store.musinsa.com/app/goods/1812384,99_1,FREE
,100,캐스퍼 카툰 롱 슬리브 티셔츠 JA,KIRSH,CJAKT05,여,상의,,,롱 슬리브,레귤러,,,,,,,,,,면,화이트,"케쥬얼, 캠퍼스","봄, 가을","10대_이하, 20대",https://drive.google.com/open?id=1SOCaODtnxNqaIP1GoEY3faqPa_jrG_6h,42000,https://store.musinsa.com/app/goods/1649231,100_1,FREE
,101,클래식 슬립온 - 체커보드,VANS,VN000EYEBWW1,"남, 여",신발,,,,,,,,,,,스니커즈,,,,"블랙, 화이트","케쥬얼, 캠퍼스","봄, 여름, 가을",20대,https://drive.google.com/open?id=1RkK8DdrPzBnlZ770gZAh57VYKxIwwr5M,59000,https://store.musinsa.com/app/goods/104239?loc=goods_rank,101_1,"215,220,225,230,235,240,245,250,255,260,265,270,275,280,285,290,295,300,310"
,102,척 70 클래식,CONVERSE,162050C,"남, 여",신발,,,,,,,,,,,스니커즈,,,,블랙,"케쥬얼, 캠퍼스","봄, 가을",20대,https://drive.google.com/open?id=1mSDpBnoP1W9YRwc8QTBrM4E3_lcx4Jko,99000,https://store.musinsa.com/app/goods/810033,102_1,"220,225,230,235,240,245,250,255,260,265,270,275,280,285,290,295,300"
,103,올드스쿨(캔버스),VANS,VN000ZDF1WX1,"남, 여",신발,,,,,,,,,,,스니커즈,,,,블랙,캠퍼스,"봄, 가을",20대,https://drive.google.com/open?id=1pcKCdwqUCKGls2Y1sm4Oifr5WS9yuZ5Y,69000,https://store.musinsa.com/app/goods/186610,103_1,"215,220,225,230,235,240,245,250,255,260,265,270,275,280,285,290,295"
,104,오즈위고,ADIDAS,FX6029,"남, 여",신발,,,,,,,,,,,스니커즈,,,,브라운,스트릿,"봄, 여름","20대, 30대",https://drive.google.com/open?id=1V0qzB1HXFeYb6Tw1_PWtOvXw10XafQIc,129000,https://store.musinsa.com/app/goods/1744960,104_1,"220,225,230,235,240,245,250,255,260,265,270,275,280,285,290"
,105,스티브 반팔 카라티,WHOAU,WHHAB2403U,남,상의,,,티셔츠,레귤러,,,,,,,,,,면,아이보리,케쥬얼,"봄, 여름","20대, 30대",https://drive.google.com/open?id=1lvtEeaxj_x8CdI-Qc8lE1Q_Gvd19YQsG,29900,https://store.musinsa.com/app/goods/1882578,105_1,"S,M,L,XL"
,106,제로비티 플립플랍 ,TAW&TOW,ZFFCRA,"남, 여",신발,,,,,,,,,,,슬리퍼,,,,아이보리,케쥬얼,여름,"20대, 30대","https://drive.google.com/open?id=1aLj6QXuUcr4VHr9a5pwtnb60eTridZkk, https://drive.google.com/open?id=1zT5qblr2SgeUlYjSgC3XK-0pjulixfz9",38000,https://store.musinsa.com/app/goods/1439535?loc=goods_rank,"106_1, 106_2","S,M,L,XL"
,107,스카이 블루 밴딩 데님 미디 스커트,8seconds,320727LP3Q,여,치마,,,,,,,롱 스커트,레귤러,,,,,,데님,"블루, 스카이블루","케쥬얼, 캠퍼스, 페미닌","봄, 여름, 가을","10대_이하, 20대",https://drive.google.com/open?id=1Jw2XU2oMrqqwVHzovgvMtnIn03erXQN8,49900,https://store.musinsa.com/app/goods/1529237,107_1,"XS,S,M,L"
,108,콘트라스팅 수트 블레이저,ZARA,5619/820,남,아우터,블레이저,"레귤러, 슬림",,,,,,,,,,,,비스코스,블랙,오피스,"봄, 가을, 겨울","20대, 30대, 40대",https://drive.google.com/open?id=1y3cZT61h3MOAJpt3ulfZsvdrAyNSxNXf,129000,https://www.zara.com/kr/ko/%EC%BD%98%ED%8A%B8%EB%9D%BC%EC%8A%A4%ED%8C%85-%EC%88%98%ED%8A%B8-%EB%B8%94%EB%A0%88%EC%9D%B4%EC%A0%80-p05619820.html?v1=109338800&v2=1717689,108_1,"90~95,95~100,100~105,105~110,110~115"
,109,패턴 니트 티셔츠,ZARA,3597/423,남,상의,,,"티셔츠, 니트","레귤러, 오버핏",,,,,,,,,,면,화이트,케쥬얼,"봄, 여름","10대_이하, 20대, 30대, 40대",https://drive.google.com/open?id=1SuMF7EGxYwM0mJ8QS6XeYl9VQCuxIJeY,49000,https://www.zara.com/kr/ko/%ED%8C%A8%ED%84%B4-%EB%8B%88%ED%8A%B8-%ED%8B%B0%EC%85%94%EC%B8%A0-p03597423.html?v1=101320843&v2=1717716,109_1,"M,L,XL"
,110,코튼 브이넥 베스트,ZARA,3332/414,남,상의,,,"니트, 조끼","레귤러, 오버핏",,,,,,,,,,면,네이비,"미니멀, 케쥬얼, 캠퍼스","봄, 가을, 겨울","20대, 30대",https://drive.google.com/open?id=14NXQTewlLnXMQTSTZMT5pfdxR8GXGlck,59000,https://www.zara.com/kr/ko/%EC%BD%94%ED%8A%BC-%EB%B8%8C%EC%9D%B4%EB%84%A5-%EB%B2%A0%EC%8A%A4%ED%8A%B8-p03332414.html?v1=102854388&v2=1717716,110_1,"M,L,XL"
,111,컨템포러리 몬스터파카 블랙,SECOND MONOLOGUE,COOSJP028BLACK,남,아우터,패딩,,,,,,,,,,,,,나일론,블랙,"케쥬얼, 스트릿",겨울,"10대_이하, 20대, 30대",https://drive.google.com/open?id=1rV5b-jG3Z3AewCRgAq1TkFl2G7vXUxe5,159000,https://store.musinsa.com/app/goods/1643839,111_1,"S,M,L,XL"
,112,콘트라스트 디테일 니트 티셔츠,ZARA,4231/410,남,상의,,,티셔츠,"레귤러, 오버핏",,,,,,,,,,면,블루,"미니멀, 케쥬얼",봄,"20대, 30대",https://drive.google.com/open?id=1vi56yKZmExp3qwoK4cODxerKAE46UnZr,39000,https://www.zara.com/kr/ko/%EC%BD%98%ED%8A%B8%EB%9D%BC%EC%8A%A4%ED%8A%B8-%EB%94%94%ED%85%8C%EC%9D%BC-%EB%8B%88%ED%8A%B8-%ED%8B%B0%EC%85%94%EC%B8%A0-p04231410.html?v1=105894500&v2=1717716,112_1,"S,M,L,XL"
,113,케이블 니트 스트럭처 베스트,ZARA,1775/402,남,상의,,,"니트, 조끼","레귤러, 오버핏",,,,,,,,,,면,화이트,"미니멀, 캠퍼스","봄, 가을","20대, 30대",https://drive.google.com/open?id=1cG_b3QwSfA8klGLv2EAs_OD6bMapB-MR,59000,https://www.zara.com/kr/ko/%EC%BC%80%EC%9D%B4%EB%B8%94-%EB%8B%88%ED%8A%B8-%EC%8A%A4%ED%8A%B8%EB%9F%AD%EC%B2%98-%EB%B2%A0%EC%8A%A4%ED%8A%B8-p01775402.html?v1=100865832&v2=1717716,113_1,"90~100,100~110"
,114,니트 셔츠,ZARA,4090/413,남,상의,,,셔츠/블라우스,오버핏,,,,,,,,,,면,베이지,"미니멀, 오피스","봄, 여름","20대, 30대, 40대",https://drive.google.com/open?id=1GZx7_I75skxPUvgX8IKNTLBi01fvfyQ7,49000,https://www.zara.com/kr/ko/%EB%8B%88%ED%8A%B8-%EC%85%94%EC%B8%A0-p04090413.html?v1=109288847&v2=1717716,114_1,"M,L,XL"
,115,스트라이프 스웨터,ZARA,2632/414,남,상의,,,티셔츠,레귤러,,,,,,,,,,면,"블랙, 화이트","미니멀, 케쥬얼",봄,"10대_이하, 20대",https://drive.google.com/open?id=1AsJqLZA_-BtHFRyyIUbNzB85eB822eFO,45000,https://www.zara.com/kr/ko/%EC%8A%A4%ED%8A%B8%EB%9D%BC%EC%9D%B4%ED%94%84-%EC%8A%A4%EC%9B%A8%ED%84%B0-p02632414.html?v1=103428452&v2=1717716,115_1,"M,L,XL"
,116,베이직 스웨터,ZARA,3284/400,남,상의,,,니트,레귤러,,,,,,,,,,비스코스,화이트,"미니멀, 케쥬얼","가을, 겨울","10대_이하, 20대, 30대, 40대",https://drive.google.com/open?id=1GvR0eOymRv3wwrlZ2YwtRf61-03vM-01,45000,https://www.zara.com/kr/ko/%EB%B2%A0%EC%9D%B4%EC%A7%81-%EC%8A%A4%EC%9B%A8%ED%84%B0-p03284400.html?v1=78532003&v2=1717716,116_1,"S,M,L,XL"
,117,코튼 스웨터,ZARA,0693/403,남,상의,,,니트,레귤러,,,,,,,,,,"면, 폴리에스터",블루,미니멀,"가을, 겨울","30대, 40대",https://drive.google.com/open?id=1afxB5lIL8elR93rC-Xim7XNsmrXWaFCz,89000,https://www.zara.com/kr/ko/%EC%BD%94%ED%8A%BC-%EC%8A%A4%EC%9B%A8%ED%84%B0-p00693403.html?v1=86137567&v2=1717716,117_1,"M,L,XL"
,118,하이넥 베이직 스웨터,ZARA,0693/302,남,상의,,,니트,레귤러,,,,,,,,,,비스코스,그레이,미니멀,"가을, 겨울","20대, 30대, 40대",https://drive.google.com/open?id=1W1Zrc8XjJ2YhpRrji7YjvywBFPbtWkDP,49000,https://www.zara.com/kr/ko/%ED%95%98%EC%9D%B4%EB%84%A5-%EB%B2%A0%EC%9D%B4%EC%A7%81-%EC%8A%A4%EC%9B%A8%ED%84%B0-p00693302.html?v1=78505386&v2=1717716&page=6,118_1,"S,M,L,XL"
,119,후드 니트 스웨트셔츠,ZARA,5536/403,"남, 여",상의,,,후드티,"레귤러, 오버핏",,,,,,,,,,"비스코스, 나일론, 폴리에스터",그레이,"케쥬얼, 캠퍼스","봄, 가을","10대_이하, 20대, 30대, 40대, 50대_이상",https://drive.google.com/open?id=1fXIFl-AP7Fr5dBbTEhj0JHjMISyMFl3z,59000,https://www.zara.com/kr/ko/%ED%9B%84%EB%93%9C-%EB%8B%88%ED%8A%B8-%EC%8A%A4%EC%9B%A8%ED%8A%B8%EC%85%94%EC%B8%A0-p05536403.html?v1=78515335&v2=1717716,119_1,"S,M,L,XL"
,120,시어서커 오버셔츠,ZARA,1608/423,남,상의,,,셔츠/블라우스,레귤러,,,,,,,,,,면,"화이트, 블루","미니멀, 케쥬얼, 오피스","봄, 가을","20대, 30대",https://drive.google.com/open?id=1PLxMpja-wDKNO3rgqRFh8l_utFhxme-Y,89000,https://www.zara.com/kr/ko/%EC%8B%9C%EC%96%B4%EC%84%9C%EC%BB%A4-%EC%98%A4%EB%B2%84%EC%85%94%EC%B8%A0-p01608423.html?v1=103723409&v2=1717679,120_1,"S,M,L,XL"
,121,라이트웨이트 데님 오버셔츠,ZARA,1538/482,남,상의,,,셔츠/블라우스,레귤러,,,,,,,,,,데님,블루,"케쥬얼, 아메카지","봄, 가을",30대,https://drive.google.com/open?id=1GT9VAAMhLG3DjOXA5TmPebjKRYTGTVO1,39000,https://www.zara.com/kr/ko/%EB%9D%BC%EC%9D%B4%ED%8A%B8%EC%9B%A8%EC%9D%B4%ED%8A%B8-%EB%8D%B0%EB%8B%98-%EC%98%A4%EB%B2%84%EC%85%94%EC%B8%A0-p01538482.html?v1=84844924&v2=1717679,121_1,"S,M,L,XL"
